59	#抗击肺炎关爱医护#希望在大大的世界里，付出一点点温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#赠人玫瑰，手有余香。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#予人为乐，与己而乐。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#为爱前行，我一直在路上。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
234	万里长城气势磅礴，新生代歌手黄明昊@jjjustin0219即将走近长城，挖掘长城文化精髓，传承千百年长城精神，敬请期待北京卫视《了不起的长城》！#黄明昊了不起的长城#
90	#肖战北京台春晚代言人#我被主页的绿洲分享辣瞎了眼睛，大半夜的还让不让人睡啦肖战战子，狗子是无辜的啊，你一发出来，它要被多少人嫌丑啊
171	#新年心愿#再见！2019你好！20202019发生了好多好多事情……2019是特别的一年……这一年是本命年，也算是正式步入社会真正工作的一年，虽然工作上和生活上有不怎么顺心顺意的，但是都过去啦，向前看……这一年去了从小到大就梦寐以求长大后要靠自己存钱想要去的首都北京……这一年考了自己感兴趣的插花，考得还算是可以的，虽然现在成绩还没有出来……这一年是‘喜欢’那大男孩的第十年，从懵懵懂懂的年纪在大荧幕前认识，到现在……我的青春有你，你的成长蜕变也朝着你所向往的轨迹发展，十年，不多不少，刚刚好……这一年在荧幕上‘邂逅’了一个宝藏女孩，尽管之前有通过荧幕看过其作品之类的，但其实都没有去了解过，现在越了解越喜欢……2020刚刚到来亦是崭新的开始，愿所有美好不期而遇，一切都朝着好的方向发展前进……2020愿那一个大男孩和那一个宝藏女孩能拍更多好作品，愿想你所想，得你所得……2020加油加油加油……
136	#应当让返京人员自由地进入小区#买到了西安到北京的高铁票，买到了离家最近到西安的高铁票，然而路终于通了，车还没通[捂脸]希望明天能顺利到车站，我也想自由翱翔啊🦅🦅🦅
59	#抗击肺炎关爱医护#为爱前行，我一直在路上。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
186	【#北京公交乘务员提示乘客戴口罩遭辱骂#，乘客被行拘】1月29日，韩某（男，41岁）在乘坐616路公交车时，乘务管理员提示其应佩戴口罩乘车，其不听劝阻并辱骂乘务管理员。北京公交警方经工作将韩某查获，韩某对其在公交车上辱骂乘务管理员的违法行为供认不讳。1月31日，韩某因侮辱他人被北京公交警方依据《中华人民共和国治安管理处罚法》予以行政拘留。当前正值新型冠状病毒肺炎疫情防控的关键时期，广大市民要做好个人防护，在乘坐公共交通工具时应自觉佩戴口罩，积极配合工作人员管理、劝导。对于公然侮辱工作人员、扰乱公共秩序等不法行为，警方将坚决依法处理。@北京公交警方
59	#抗击肺炎关爱医护#为爱前行，我一直在路上。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#为爱前行，我一直在路上。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#希望在大大的世界里，付出一点点温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#赠人玫瑰，手有余香。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#为爱前行，我一直在路上。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#予人为乐，与己而乐。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
174	#北京新增4例新型肺炎病例#拜托别再来了！🙏🏿
126	#全国确诊新型肺炎病例#太可怕了，我大河北也没有保住北京又增加了4例！武汉能不能控制下，在武汉的哪怕外地人，暂时不要出来呀口罩总是掉，总是掉可咋样，耳朵挂不住！
146	#抗击新型肺炎第一线#不造谣，不传谣，不恐慌，科学理性对待！17年前非典我们没有对北京，广东有过任何歧视跟恶意，现在也请尊重武汉市民把“离武汉人远一点”、“呆在武汉别出来”换成：“武汉挺住”、“武汉加油”💪
59	#抗击肺炎关爱医护#予人为乐，与己而乐。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#希望在大大的世界里，付出一点点温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#予人为乐，与己而乐。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#涓滴之水成海洋，颗颗爱心变希望。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#涓滴之水成海洋，颗颗爱心变希望。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#予人为乐，与己而乐。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会疫情一线医护•守护者后盾行动
59	#抗击肺炎关爱医护#为爱前行，我一直在路上。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会疫情一线医护•守护者后盾行动
47	#北京卫健委回应暴力伤医事件#一定要！死刑！家人取消医保！！！
46	#电视剧我在北京等你#逐梦路上，“等”你同行！#电视剧我在北京等你#
235	听过一句话，“不是亲生孩子的，就让他去学医”。当时不懂，现在想来，却觉得寒心。杨文医生事件刚刚过去不久，就又发生陶勇医生被砍！难道医生之后真的要穿着防弹衣，带着头盔看诊吗？难道以后医院真的要实行安检进门吗？难道医院的保安真的要变成警察吗？莫让医学生寒心，莫让医学后继无人！！#北京朝阳#
47	#北京卫健委回应暴力伤医事件#伤医➡️强烈谴责➡️零容忍➡️压消息➡️降热度➡️零措施➡️伤医
236	#朝阳医院眼科大夫被砍#1月20日，北京朝阳医院发生一起医生被袭击事件，受伤医生姓陶还在抢救，现场血迹已被清理，现场一位患者家属被误伤。医生是给我们治病的，我们要尊敬。居然杀害医生，一定要重罚。#朝阳医院眼科大夫被砍#
237	#人在书店#×1990“我和前女友在一起一个月左右就分手了。我俩经常会拍一些生活小视频分享给对方。有一次她朋友失恋喝醉了，她就搂着她，喂她喝水，还拍了视频给我。我看完接受不了，觉得她和女性朋友太亲密。但她却说：‘我是女孩子，有很多闺蜜不是很正常吗？’我想世界上几乎90%的女生可能都是隐性的双性恋，只是没有遇到一个非常优秀、非常帅、非常符合心意的女孩子。她长的那么好看，把别人掰弯的可能性太大了。所以当时看到那个视频，我说了很重的话，后面我们很长时间都没有联系。直到有一天她又给我发了一个和女性朋友拥抱的视频，那是压死我们感情的最后一根稻草，看完之后我就彻底死心了。”@1200bookshop北京路店
46	#电视剧我在北京等你#逐梦路上，“等”你同行！#电视剧我在北京等你#
47	#北京卫健委回应暴力伤医事件#最近这种事情真的是频频发生，不对，是一直都存在。医学生真的是怕了，怕我读书这么久却一刀被捅死。刚入学时的誓言现在看看不确定自己将来是否能坚守了！好好读书，尽力就好。医院真的是最检验人性的地方！
238	#新年利是#壓歲錢#過年好@北京，亦莊O网页链接
111	#京鄂巾帼共御疫情#予人为乐，与己而乐。我在“京鄂巾帼共御疫情”项目捐款成功！@北京妇女儿童发展基金会http://t.cn/A6PXxvYt
130	#新浪看点#北京台春晚再添明星嘉宾，将与肖战同台表演，不看真的亏大了O北京台春晚再添明星嘉宾，将与肖战同台表演，不看真的亏大了
59	#抗击肺炎关爱医护#小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
227	#北京爆料#建阳步行街会宾楼后门路上污水横流已经几天了，希望相关部门人员来处理一下。O网页链接
59	#抗击肺炎关爱医护#为爱前行，我一直在路上。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#予人为乐，与己而乐。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
239	我们的大北京，扛住啊！祝我们好运！🙏🙏🙏🙏🙏🙏🙏#春节假期延长至2月2日#
59	#抗击肺炎关爱医护#赠人玫瑰，手有余香。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#涓滴之水成海洋，颗颗爱心变希望。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
141	【#男子乘公交不戴口罩并辱骂乘务员被拘#】据@北京公交警方消息，1月29日，韩某（男，41岁）在乘坐616路公交车时，乘务管理员提示其应佩戴口罩乘车，其不听劝阻并辱骂乘务管理员。北京公交警方经工作将韩某查获。1月31日，韩某因侮辱他人被北京公交警方依据《中华人民共和国治安管理处罚法》予以行政拘留。警方提示，当前正值新型冠状病毒肺炎疫情防控的关键时期，对于公然侮辱工作人员、扰乱公共秩序等不法行为，警方将坚决依法处理。
59	#抗击肺炎关爱医护#涓滴之水成海洋，颗颗爱心变希望。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#涓滴之水成海洋，颗颗爱心变希望。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
88	我正在快手看北京二胖直播故宫的直播，一起来看！#记录世界记录你#O北京二胖直播故宫的快手直播
59	#抗击肺炎关爱医护#为爱前行，我一直在路上。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#予人为乐，与己而乐。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
240	#高速路况#因天气有大雾，高速不具备通行条件，封闭去往北京方向所有车辆，解除时间待定。
179	【什么是#国际关注的突发公共卫生事件#】北京时间1月31日凌晨，#世界卫生组织#总干事谭德塞宣布新型冠状病毒感染的肺炎疫情构成“国际关注的突发公共卫生事件”，不建议对中国采取旅行和贸易限制。
241	1月31日星期五正月初七#早安江财#为您带来今日的财经快报1、铁路统计封城前离开武汉乘客信息已提供给防疫部门【新浪财经】2、肺炎疫情下的中国互联网996:外卖小哥成最活跃人群【网易】3、北京市商务局：蔬菜水果不断档市民囤货没必要【新华网】4、专家：拉长历史来看新冠疫情不会促成中国经济拐点【新浪财经】5、山东援助武汉蔬菜被红十字会低价卖掉？官方辟谣【网易】
227	#北京爆料#书架上的书看完了，只好看自己的书了
90	#肖战北京台春晚代言人#肖战新的一年顺顺利利，越来越好！
59	#抗击肺炎关爱医护#为爱前行，我一直在路上。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#赠人玫瑰，手有余香。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
111	#京鄂巾帼共御疫情#为爱前行，我一直在路上。我在“京鄂巾帼共御疫情”项目捐款成功！@北京妇女儿童发展基金会http://t.cn/A6PXxvYt
59	#抗击肺炎关爱医护#小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
136	#应当让返京人员自由地进入小区#禁止返京人员进小区=北京版的“封村”？外地返京人员可不可以自由地进入小区？外地返京人员应不应该自由进入小区？
59	#抗击肺炎关爱医护#小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
144	#天津复工时间#嘿、天津醒醒了，别睡了，北京宣布延迟复工了，你该抄作业了。
59	#抗击肺炎关爱医护#予人为乐，与己而乐。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#涓滴之水成海洋，颗颗爱心变希望。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
111	#京鄂巾帼共御疫情#涓滴之水成海洋，颗颗爱心变希望。我在“京鄂巾帼共御疫情”项目捐款成功！@北京妇女儿童发展基金会http://t.cn/A6PXxvYt
85	共读打卡#共读打卡#总No.3222020.1月.Day22《假如岁月足够长》（作者：三浦紫苑，译者：周慧，出版社：北京联合出版公司）完结。就算“明年”，加起来150的哥俩看不到樱花了，但“明年”也好，“后年”也罢，樱花年年都会繁花似锦，这，不就够了吗？就像妻最后依然还是选择“为自己而活”，但政知道，就算分开住，他们依然是他最重要的家人，确定这一点就好！不过，我总觉得，长年累月的“温情明信片”总有一天可以唤回他终于发现的美丽无双的妻。从“葬礼”开始，到“婚礼”结束，他们的生活都有缺陷，有遗憾，并不那么美好，可我为什么就那么羡慕呢？羡慕这种无需言语就彼此理解的发小情，羡慕温馨的爱情，羡慕午后潺潺的流水，羡慕街坊邻居琐碎的寒暄，还有：温柔的阳光，凛冽的寒气，平静的春天，飘零的樱花……最赚我眼泪的是这段：“今天我和源二郎在荒川聊了聊‘永远’。我心里有很多悔恨，总觉得‘那个时候要是那样就好了’，但是绝大部分事情都已经无法挽回了。一想到剩下的时间也不多了，我打从心底觉得你就按照你自己想要的方式生活也挺好的。就算我们没有住在一起，我也一直在祈祷你和女儿们过得幸福。这一点绝对是真的。细想下来，让我真心祈祷其幸福的人并不多。这么说还是有些丢脸的，毕竟这就等于把我荒凉寂寞的一生摆明了给你看，不过我还是很庆幸，你是这为数不多的人中的一个。不要感冒了。”永远到底有多远？所谓的永远只不过是一瞬间，罢了……@上海世纪出版官方旗舰店小纪纪，晚安鸭
174	#北京新增4例新型肺炎病例#🙏🙏🙏小💰😷懂？
190	#关注新型肺炎疫情#【北京新增4例新型肺炎病例，目前已达14例】22日晚，北京市卫健委发布消息，北京市新增4例新型冠状病毒感染的肺炎病例：我市石景山区45岁男性患者，1月11日赴武汉，1月14日返京，1月19日出现发热症状，1月21日在我市医疗机构就诊；西城区42岁男性患者，于1月11日和1月18日两次赴武汉，1月19日返京，1月20日出现发热症状，在我市医疗机构就诊；常住武汉市的33岁女性患者，出现发热症状后，于1月20日在我市医疗机构就诊；武汉市33岁女性患者，1月18日来京，暂住朝阳区，1月20日在我市医疗机构就诊。根据临床症状和流行病学调查，经疾病预防控制中心检测、专家组评估，以上4名患者今日确诊为新型冠状病毒感染的肺炎病例。4名患者病情平稳，在定点医院接受隔离治疗。现已对35名密切接触者开展医学观察，目前无发热等异常情况。截至1月22日18时，我市共确诊14例新型冠状病毒感染的肺炎病例，其中西城区2例、朝阳区1例、海淀区2例、丰台区1例、石景山区1例、通州区1例、大兴区2例、昌平区2例，武汉来京人员2例。（北青报记者蒋若静）
114	#北京新增4例确诊新型肺炎病例#我要回家
59	#抗击肺炎关爱医护#赠人玫瑰，手有余香。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#予人为乐，与己而乐。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#予人为乐，与己而乐。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
111	#京鄂巾帼共御疫情#小善意，大温暖。我在“京鄂巾帼共御疫情”项目捐款成功！愿点滴之举温暖更多心灵。@北京妇女儿童发展基金会http://t.cn/A6PXxvYt
59	#抗击肺炎关爱医护#小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#希望在大大的世界里，付出一点点温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#赠人玫瑰，手有余香。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#赠人玫瑰，手有余香。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
47	你是脑子有问题还是智力不好使？知道失去一位优秀顶级的专业医生对社会来说又有多少人会面临疾病的痛苦吗？你不生病吗？你家人不生病吗？你来这个世界就是害人的吗？积点德吧？给你家人积点德吧？世界还能善良一些吗？#北京卫健委回应暴力伤医事件#
47	#北京卫健委回应暴力伤医事件#这个世界到底怎么了
46	#电视剧我在北京等你#逐梦路上，“等”你同行！#电视剧我在北京等你#
50	#境内确诊217例新型冠状病毒肺炎病例#截至今日18时，我国境内累计报告新型冠状病毒感染的肺炎病例224例，其中确诊病例217例（武汉198例，北京5例，广东14例）；疑似病例7例（四川2例，云南1例，上海2例，广西1例，山东1例）。日本通报确诊病例1例，泰国通报确诊病例2例，韩国通报确诊病例1例。
47	#北京卫健委回应暴力伤医事件#唉😔。。学医不易，且行且珍惜。。。希望好人有好报这句话不要落空。。。
19	20200118#今天北京环球度假区说话了吗#说啦今日粉丝数为151979
111	#京鄂巾帼共御疫情#小善意，大温暖。我在“京鄂巾帼共御疫情”项目捐款成功！愿点滴之举温暖更多心灵。@北京妇女儿童发展基金会http://t.cn/A6PXxvYt
242	#河北企业复工不早于2月9日#河北保护北京
243	#北京新增7例累计确诊121例#北京比河北＋天津人数还多？还welcometoBeijing呢？wel你吗吧！我特么不局气不厚道不牛逼一点儿面儿都没有！谁都怕死但没有说拉垫背的啊！03非典老子在家看空中课堂，今年肺炎你们给我整一世纪大逃亡！？我特么心态崩了啊！
244	#WHO将疫情列为国际关注突发公共卫生事件#世卫组织将新型冠状病毒疫情列为#国际关注的突发公共卫生事件#当地时间1月30日下午(北京时间1月31日凌晨)，世界卫生组织总干事谭德塞在日内瓦召开新闻发布会，宣布新型冠状病毒疫情为“国际关注的突发公共卫生事件”。根据《国际卫生条例(2005)》规定，“国际关注的突发公共卫生事件”是按特殊程序确认的不寻常公共卫生事件，它意味着疾病的国际传播会对其他国家构成公共卫生风险，并可能需要采取协调一致的国际应对措施。一般而言，世卫组织总干事会根据突发事件委员会的意见、综合科学家和缔约国提供的信息做出这一决定，同时还会提出应对局势的临时建议。（新京报）
59	#抗击肺炎关爱医护#涓滴之水成海洋，颗颗爱心变希望。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#希望在大大的世界里，付出一点点温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#为爱前行，我一直在路上。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#赠人玫瑰，手有余香。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#予人为乐，与己而乐。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#涓滴之水成海洋，颗颗爱心变希望。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#希望在大大的世界里，付出一点点温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#予人为乐，与己而乐。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#为爱前行，我一直在路上。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会疫情一线医护•守护者后盾行动
59	#抗击肺炎关爱医护#小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#予人为乐，与己而乐。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
245	【北京疾控中心：#一次性医用口罩未弄脏可反复使用#】在1月31日召开的北京市新型冠状病毒感染的肺炎疫情防控工作新闻发布会上，北京疾控中心副主任贺雄提示，日常生活中建议使用一次性医用口罩，如果弄湿弄脏建议更换。“没有出现这种情况，口罩可以反复使用。一方面是避免更多浪费，也给处理这些废弃物的部门减少压力。”
59	#抗击肺炎关爱医护#涓滴之水成海洋，颗颗爱心变希望。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
179	【什么是#国际关注的突发公共卫生事件#】北京时间1月31日凌晨，#世界卫生组织#总干事谭德塞宣布新型冠状病毒感染的肺炎疫情构成“国际关注的突发公共卫生事件”，不建议对中国采取旅行和贸易限制。（人民日报）
111	#京鄂巾帼共御疫情#予人为乐，与己而乐。我在“京鄂巾帼共御疫情”项目捐款成功！@北京妇女儿童发展基金会http://t.cn/A6PXxvYt
179	#世界卫生组织#大家好，都散了吧。晕，现在是日内瓦8点，晚上。会肯定早开完了。看到热搜我去了下官网，人家28日还来了北京和大大见面，没有消息就是好消息。洗洗睡吧各位。
7	#北京##不封城，不延期，重启小汤山。公共场所安装测温设备。北京已经准备好迎接扩散了。合着我在家自保了这么些天，2月3号上班就是去送人头？
195	#肖战#肖战近期1.7北京春晚1.8北京春晚头条年度盛典文联春晚1.10经典咏流传1.11微博之夜1.13我们的歌1.18最强大脑
246	#2020大事前瞻#期待李易峰的老北京，隐秘，号手
46	#电视剧我在北京等你#逐梦路上，“等”你同行！#电视剧我在北京等你#
247	#元旦#2020年的第一天我在祖国北京跟着萌姐一起，真开心。太美了萌姐。
59	#抗击肺炎关爱医护#赠人玫瑰，手有余香。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#希望在大大的世界里，付出一点点温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#予人为乐，与己而乐。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#涓滴之水成海洋，颗颗爱心变希望。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#希望在大大的世界里，付出一点点温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#涓滴之水成海洋，颗颗爱心变希望。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
248	北京，来年再见！#回家过年#
114	#北京新增4例确诊新型肺炎病例#怎么又多了
249	【#北京新增4例新型冠状病毒肺炎#】今天，北京新确诊4例新型冠状病毒感染的肺炎病例。北京市石景山区45岁男性患者，1月11日赴武汉，1月14日返京，1月19日出现发热症状，1月21日在北京医疗机构就诊；西城区42岁男性患者，于1月11日和1月18日两次赴武汉，1月19日返京，1月20日出现发热症状，在北京市医疗机构就诊；常住武汉市的33岁女性患者，出现发热症状后，于1月20日在北京市医疗机构就诊；武汉市33岁女性患者，1月18日来京，暂住朝阳区，1月20日在北京市医疗机构就诊。目前，4名患者病情平稳，在定点医院接受隔离治疗。现已对35名密切接触者开展医学观察，目前无发热等异常情况。截至1月22日18时，北京确诊14例新型肺炎病例，其中西城区2例、朝阳区1例、海淀区2例、丰台区1例、石景山区1例、通州区1例、大兴区2例、昌平区2例，武汉来京人员2例。（央视）
